Age,Sex,Pref,DiagnoseYear,Population
56,female,5101,2000,51480
56,female,5101,2001,54231
56,female,5101,2002,54820
56,female,5101,2003,59485
56,female,5101,2004,57371
56,female,5101,2005,75937
56,female,5101,2006,71994
56,female,5101,2007,78100
56,female,5101,2008,95269
56,female,5101,2009,97589
56,female,5101,2010,93264
56,female,5101,2011,95678
56,female,5101,2012,88461
56,female,5101,2013,89110
56,female,5101,2014,82476
56,female,5101,2015,57450
56,female,5101,2016,51568
56,female,5101,2017,50600
56,female,5101,2018,84927
57,female,5101,2000,50970
57,female,5101,2001,51295
57,female,5101,2002,54183
57,female,5101,2003,54830
57,female,5101,2004,59557
57,female,5101,2005,57561
57,female,5101,2006,76172
57,female,5101,2007,72337
57,female,5101,2008,78461
57,female,5101,2009,95556
57,female,5101,2010,97797
57,female,5101,2011,93366
57,female,5101,2012,95663
57,female,5101,2013,88386
57,female,5101,2014,88985
57,female,5101,2015,82353
57,female,5101,2016,57398
57,female,5101,2017,51545
57,female,5101,2018,50596
58,female,5101,2000,47349
58,female,5101,2001,50763
58,female,5101,2002,51238
58,female,5101,2003,54173
58,female,5101,2004,54903
58,female,5101,2005,59718
58,female,5101,2006,57856
58,female,5101,2007,76478
58,female,5101,2008,72703
58,female,5101,2009,78793
58,female,5101,2010,95756
58,female,5101,2011,97872
58,female,5101,2012,93348
58,female,5101,2013,95561
58,female,5101,2014,88259
58,female,5101,2015,88847
58,female,5101,2016,82251
58,female,5101,2017,57368
58,female,5101,2018,51544
59,female,5101,2000,46025
59,female,5101,2001,47136
59,female,5101,2002,50668
59,female,5101,2003,51197
59,female,5101,2004,54193
59,female,5101,2005,55017
59,female,5101,2006,59919
59,female,5101,2007,58147
59,female,5101,2008,76724
59,female,5101,2009,72957
59,female,5101,2010,78960
59,female,5101,2011,95759
59,female,5101,2012,97779
59,female,5101,2013,93207
59,female,5101,2014,95378
59,female,5101,2015,88093
59,female,5101,2016,88701
59,female,5101,2017,82146
59,female,5101,2018,57334
60,female,5101,2000,43216
60,female,5101,2001,45786
60,female,5101,2002,47038
60,female,5101,2003,50606
60,female,5101,2004,51213
60,female,5101,2005,54294
60,female,5101,2006,55228
60,female,5101,2007,60187
60,female,5101,2008,58460
60,female,5101,2009,76940
60,female,5101,2010,73127
60,female,5101,2011,79002
60,female,5101,2012,95649
60,female,5101,2013,97603
60,female,5101,2014,93016
60,female,5101,2015,95183
60,female,5101,2016,87944
60,female,5101,2017,88584
60,female,5101,2018,82072
61,female,5101,2000,40472
61,female,5101,2001,42952
61,female,5101,2002,45626
61,female,5101,2003,46924
61,female,5101,2004,50541
61,female,5101,2005,51237
61,female,5101,2006,54403
61,female,5101,2007,55411
61,female,5101,2008,60383
61,female,5101,2009,58662
61,female,5101,2010,77003
61,female,5101,2011,73122
61,female,5101,2012,78895
61,female,5101,2013,95426
61,female,5101,2014,97352
61,female,5101,2015,92786
61,female,5101,2016,94978
61,female,5101,2017,87792
61,female,5101,2018,88463
62,female,5101,2000,40165
62,female,5101,2001,40212
62,female,5101,2002,42794
62,female,5101,2003,45496
62,female,5101,2004,46849
62,female,5101,2005,50522
62,female,5101,2006,51304
62,female,5101,2007,54513
62,female,5101,2008,55543
62,female,5101,2009,60477
62,female,5101,2010,58717
62,female,5101,2011,76885
62,female,5101,2012,72957
62,female,5101,2013,78661
62,female,5101,2014,95105
62,female,5101,2015,97033
62,female,5101,2016,92513
62,female,5101,2017,94730
62,female,5101,2018,87597
63,female,5101,2000,38140
63,female,5101,2001,39841
63,female,5101,2002,40006
63,female,5101,2003,42613
63,female,5101,2004,45356
63,female,5101,2005,46778
63,female,5101,2006,50511
63,female,5101,2007,51351
63,female,5101,2008,54570
63,female,5101,2009,55589
63,female,5101,2010,60453
63,female,5101,2011,58635
63,female,5101,2012,76651
63,female,5101,2013,72711
63,female,5101,2014,78377
63,female,5101,2015,94769
63,female,5101,2016,96729
63,female,5101,2017,92266
63,female,5101,2018,94517
64,female,5101,2000,40712
64,female,5101,2001,37773
64,female,5101,2002,39555
64,female,5101,2003,39760
64,female,5101,2004,42394
64,female,5101,2005,45176
64,female,5101,2006,46654
64,female,5101,2007,50406
64,female,5101,2008,51265
64,female,5101,2009,54462
64,female,5101,2010,55452
64,female,5101,2011,60246
64,female,5101,2012,58409
64,female,5101,2013,76316
64,female,5101,2014,72404
64,female,5101,2015,78069
64,female,5101,2016,94436
64,female,5101,2017,96436
64,female,5101,2018,92033
65,female,5101,2000,35578
65,female,5101,2001,40269
65,female,5101,2002,37456
65,female,5101,2003,39258
65,female,5101,2004,39510
65,female,5101,2005,42177
65,female,5101,2006,44995
65,female,5101,2007,46506
65,female,5101,2008,50251
65,female,5101,2009,51107
65,female,5101,2010,54263
65,female,5101,2011,55215
65,female,5101,2012,59955
65,female,5101,2013,58122
65,female,5101,2014,75938
65,female,5101,2015,72072
65,female,5101,2016,77749
65,female,5101,2017,94093
65,female,5101,2018,96136
66,female,5101,2000,31586
66,female,5101,2001,35137
66,female,5101,2002,39853
66,female,5101,2003,37115
66,female,5101,2004,38944
66,female,5101,2005,39250
66,female,5101,2006,41948
66,female,5101,2007,44784
66,female,5101,2008,46308
66,female,5101,2009,50027
66,female,5101,2010,50867
66,female,5101,2011,53975
66,female,5101,2012,54906
66,female,5101,2013,59613
66,female,5101,2014,57804
66,female,5101,2015,75547
66,female,5101,2016,71744
66,female,5101,2017,77439
66,female,5101,2018,93770
67,female,5101,2000,35547
67,female,5101,2001,31143
67,female,5101,2002,34722
67,female,5101,2003,39410
67,female,5101,2004,36759
67,female,5101,2005,38619
67,female,5101,2006,38980
67,female,5101,2007,41693
67,female,5101,2008,44526
67,female,5101,2009,46047
67,female,5101,2010,49727
67,female,5101,2011,50544
67,female,5101,2012,53619
67,female,5101,2013,54547
67,female,5101,2014,59238
67,female,5101,2015,57470
67,female,5101,2016,75153
67,female,5101,2017,71418
67,female,5101,2018,77137
68,female,5101,2000,32287
68,female,5101,2001,34976
68,female,5101,2002,30725
68,female,5101,2003,34285
68,female,5101,2004,38952
68,female,5101,2005,36396
68,female,5101,2006,38289
68,female,5101,2007,38692
68,female,5101,2008,41400
68,female,5101,2009,44216
68,female,5101,2010,45720
68,female,5101,2011,49352
68,female,5101,2012,50158
68,female,5101,2013,53215
68,female,5101,2014,54156
68,female,5101,2015,58845
68,female,5101,2016,57131
68,female,5101,2017,74759
68,female,5101,2018,71098
69,female,5101,2000,29005
69,female,5101,2001,31708
69,female,5101,2002,34424
69,female,5101,2003,30290
69,female,5101,2004,33836
69,female,5101,2005,38483
69,female,5101,2006,36025
69,female,5101,2007,37937
69,female,5101,2008,38365
69,female,5101,2009,41054
69,female,5101,2010,43837
69,female,5101,2011,45316
69,female,5101,2012,48909
69,female,5101,2013,49719
69,female,5101,2014,52770
69,female,5101,2015,53737
69,female,5101,2016,58434
69,female,5101,2017,56778
69,female,5101,2018,74351
70,female,5101,2000,28178
70,female,5101,2001,28421
70,female,5101,2002,31145
70,female,5101,2003,33850
70,female,5101,2004,29843
70,female,5101,2005,33380
70,female,5101,2006,38006
70,female,5101,2007,35638
70,female,5101,2008,37553
70,female,5101,2009,37992
70,female,5101,2010,40647
70,female,5101,2011,43388
70,female,5101,2012,44850
70,female,5101,2013,48415
70,female,5101,2014,49241
70,female,5101,2015,52299
70,female,5101,2016,53303
70,female,5101,2017,58012
70,female,5101,2018,56418
71,female,5101,2000,27471
71,female,5101,2001,27528
71,female,5101,2002,27832
71,female,5101,2003,30533
71,female,5101,2004,33227
71,female,5101,2005,29354
71,female,5101,2006,32874
71,female,5101,2007,37461
71,female,5101,2008,35172
71,female,5101,2009,37078
71,female,5101,2010,37523
71,female,5101,2011,40145
71,female,5101,2012,42860
71,female,5101,2013,44325
71,female,5101,2014,47880
71,female,5101,2015,48738
71,female,5101,2016,51814
71,female,5101,2017,52860
71,female,5101,2018,57586
72,female,5101,2000,26127
72,female,5101,2001,26769
72,female,5101,2002,26893
72,female,5101,2003,27229
72,female,5101,2004,29912
72,female,5101,2005,32598
72,female,5101,2006,28866
72,female,5101,2007,32357
72,female,5101,2008,36890
72,female,5101,2009,34669
72,female,5101,2010,36555
72,female,5101,2011,36997
72,female,5101,2012,39588
72,female,5101,2013,42285
72,female,5101,2014,43761
72,female,5101,2015,47311
72,female,5101,2016,48209
72,female,5101,2017,51305
72,female,5101,2018,52396
73,female,5101,2000,22991
73,female,5101,2001,25376
73,female,5101,2002,26063
73,female,5101,2003,26223
73,female,5101,2004,26594
73,female,5101,2005,29258
73,female,5101,2006,31933
73,female,5101,2007,28334
73,female,5101,2008,31782
73,female,5101,2009,36247
73,female,5101,2010,34090
73,female,5101,2011,35950
73,female,5101,2012,36402
73,female,5101,2013,38974
73,female,5101,2014,41662
73,female,5101,2015,43159
73,female,5101,2016,46712
73,female,5101,2017,47653
73,female,5101,2018,50769
74,female,5101,2000,20906
74,female,5101,2001,22292
74,female,5101,2002,24660
74,female,5101,2003,25362
74,female,5101,2004,25556
74,female,5101,2005,25960
74,female,5101,2006,28599
74,female,5101,2007,31246
74,female,5101,2008,27766
74,female,5101,2009,31154
74,female,5101,2010,35533
74,female,5101,2011,33432
74,female,5101,2012,35267
74,female,5101,2013,35729
74,female,5101,2014,38280
74,female,5101,2015,40956
74,female,5101,2016,42471
74,female,5101,2017,46014
74,female,5101,2018,46989
75,female,5101,2000,20595
75,female,5101,2001,20190
75,female,5101,2002,21580
75,female,5101,2003,23903
75,female,5101,2004,24621
75,female,5101,2005,24852
75,female,5101,2006,25288
75,female,5101,2007,27891
75,female,5101,2008,30498
75,female,5101,2009,27136
75,female,5101,2010,30452
75,female,5101,2011,34738
75,female,5101,2012,32705
75,female,5101,2013,34522
75,female,5101,2014,35005
75,female,5101,2015,37542
75,female,5101,2016,40211
75,female,5101,2017,41746
75,female,5101,2018,45279
76,female,5101,2000,19788
76,female,5101,2001,19766
76,female,5101,2002,19429
76,female,5101,2003,20802
76,female,5101,2004,23080
76,female,5101,2005,23819
76,female,5101,2006,24091
76,female,5101,2007,24557
76,female,5101,2008,27115
76,female,5101,2009,29677
76,female,5101,2010,26439
76,female,5101,2011,29686
76,female,5101,2012,33889
76,female,5101,2013,31942
76,female,5101,2014,33757
76,female,5101,2015,34274
76,female,5101,2016,36811
76,female,5101,2017,39486
76,female,5101,2018,41053
77,female,5101,2000,15379
77,female,5101,2001,18921
77,female,5101,2002,18950
77,female,5101,2003,18662
77,female,5101,2004,20016
77,female,5101,2005,22246
77,female,5101,2006,23003
77,female,5101,2007,23307
77,female,5101,2008,23792
77,female,5101,2009,26294
77,female,5101,2010,28801
77,female,5101,2011,25685
77,female,5101,2012,28860
77,female,5101,2013,32980
77,female,5101,2014,31123
77,female,5101,2015,32936
77,female,5101,2016,33490
77,female,5101,2017,36021
77,female,5101,2018,38695
78,female,5101,2000,13572
78,female,5101,2001,14627
78,female,5101,2002,18041
78,female,5101,2003,18102
78,female,5101,2004,17864
78,female,5101,2005,19197
78,female,5101,2006,21375
78,female,5101,2007,22142
78,female,5101,2008,22470
78,female,5101,2009,22967
78,female,5101,2010,25406
78,female,5101,2011,27853
78,female,5101,2012,24871
78,female,5101,2013,27978
78,female,5101,2014,32014
78,female,5101,2015,30258
78,female,5101,2016,32072
78,female,5101,2017,32663
78,female,5101,2018,35187
79,female,5101,2000,13382
79,female,5101,2001,12832
79,female,5101,2002,13868
79,female,5101,2003,17132
79,female,5101,2004,17226
79,female,5101,2005,17036
79,female,5101,2006,18345
79,female,5101,2007,20460
79,female,5101,2008,21228
79,female,5101,2009,21574
79,female,5101,2010,22079
79,female,5101,2011,24449
79,female,5101,2012,26836
79,female,5101,2013,23998
79,female,5101,2014,27035
79,female,5101,2015,30984
79,female,5101,2016,29334
79,female,5101,2017,31144
79,female,5101,2018,31772
80,female,5101,2000,12477
80,female,5101,2001,12577
80,female,5101,2002,12097
80,female,5101,2003,13099
80,female,5101,2004,16210
80,female,5101,2005,16335
80,female,5101,2006,16193
80,female,5101,2007,17469
80,female,5101,2008,19511
80,female,5101,2009,20272
80,female,5101,2010,20628
80,female,5101,2011,21134
80,female,5101,2012,23428
80,female,5101,2013,25750
80,female,5101,2014,23063
80,female,5101,2015,26023
80,female,5101,2016,29875
80,female,5101,2017,28334
80,female,5101,2018,30134
81,female,5101,2000,10256
81,female,5101,2001,11627
81,female,5101,2002,11754
81,female,5101,2003,11331
81,female,5101,2004,12297
81,female,5101,2005,15247
81,female,5101,2006,15401
81,female,5101,2007,15300
81,female,5101,2008,16535
81,female,5101,2009,18496
81,female,5101,2010,19248
81,female,5101,2011,19615
81,female,5101,2012,20127
81,female,5101,2013,22348
81,female,5101,2014,24606
81,female,5101,2015,22080
81,female,5101,2016,24962
81,female,5101,2017,28712
81,female,5101,2018,27284
82,female,5101,2000,9457
82,female,5101,2001,9468
82,female,5101,2002,10768
82,female,5101,2003,10912
82,female,5101,2004,10549
82,female,5101,2005,11476
82,female,5101,2006,14260
82,female,5101,2007,14439
82,female,5101,2008,14377
82,female,5101,2009,15566
82,female,5101,2010,17440
82,female,5101,2011,18179
82,female,5101,2012,18559
82,female,5101,2013,19080
82,female,5101,2014,21227
82,female,5101,2015,23422
82,female,5101,2016,21063
82,female,5101,2017,23865
82,female,5101,2018,27509
83,female,5101,2000,7623
83,female,5101,2001,8663
83,female,5101,2002,8702
83,female,5101,2003,9919
83,female,5101,2004,10078
83,female,5101,2005,9770
83,female,5101,2006,10656
83,female,5101,2007,13267
83,female,5101,2008,13464
83,female,5101,2009,13434
83,female,5101,2010,14569
83,female,5101,2011,16350
83,female,5101,2012,17074
83,female,5101,2013,17465
83,female,5101,2014,17992
83,female,5101,2015,20060
83,female,5101,2016,22183
83,female,5101,2017,19994
83,female,5101,2018,22702
84,female,5101,2000,7109
84,female,5101,2001,6946
84,female,5101,2002,7916
84,female,5101,2003,7970
84,female,5101,2004,9104
84,female,5101,2005,9272
84,female,5101,2006,9011
84,female,5101,2007,9848
84,female,5101,2008,12278
84,female,5101,2009,12482
84,female,5101,2010,12475
84,female,5101,2011,13548
84,female,5101,2012,15227
84,female,5101,2013,15928
84,female,5101,2014,16322
84,female,5101,2015,16846
84,female,5101,2016,18819
84,female,5101,2017,20850
84,female,5101,2018,18830
85,female,5101,2000,6112
85,female,5101,2001,6440
85,female,5101,2002,6309
85,female,5101,2003,7203
85,female,5101,2004,7266
85,female,5101,2005,8315
85,female,5101,2006,8486
85,female,5101,2007,8264
85,female,5101,2008,9044
85,female,5101,2009,11286
85,female,5101,2010,11488
85,female,5101,2011,11495
85,female,5101,2012,12499
85,female,5101,2013,14066
85,female,5101,2014,14736
85,female,5101,2015,15124
85,female,5101,2016,15635
85,female,5101,2017,17494
85,female,5101,2018,19414
86,female,5101,2000,5011
86,female,5101,2001,5495
86,female,5101,2002,5802
86,female,5101,2003,5694
86,female,5101,2004,6509
86,female,5101,2005,6577
86,female,5101,2006,7537
86,female,5101,2007,7702
86,female,5101,2008,7510
86,female,5101,2009,8226
86,female,5101,2010,10271
86,female,5101,2011,10463
86,female,5101,2012,10479
86,female,5101,2013,11404
86,female,5101,2014,12848
86,female,5101,2015,13475
86,female,5101,2016,13847
86,female,5101,2017,14332
86,female,5101,2018,16056
87,female,5101,2000,4188
87,female,5101,2001,4467
87,female,5101,2002,4906
87,female,5101,2003,5186
87,female,5101,2004,5094
87,female,5101,2005,5829
87,female,5101,2006,5897
87,female,5101,2007,6762
87,female,5101,2008,6916
87,female,5101,2009,6748
87,female,5101,2010,7392
87,female,5101,2011,9230
87,female,5101,2012,9407
87,female,5101,2013,9426
87,female,5101,2014,10264
87,female,5101,2015,11571
87,female,5101,2016,12146
87,female,5101,2017,12490
87,female,5101,2018,12938
88,female,5101,2000,3603
88,female,5101,2001,3697
88,female,5101,2002,3949
88,female,5101,2003,4340
88,female,5101,2004,4590
88,female,5101,2005,4514
88,female,5101,2006,5168
88,female,5101,2007,5232
88,female,5101,2008,6001
88,female,5101,2009,6139
88,female,5101,2010,5990
88,female,5101,2011,6562
88,female,5101,2012,8192
88,female,5101,2013,8351
88,female,5101,2014,8370
88,female,5101,2015,9118
88,female,5101,2016,10284
88,female,5101,2017,10800
88,female,5101,2018,11112
89,female,5101,2000,2847
89,female,5101,2001,3122
89,female,5101,2002,3211
89,female,5101,2003,3436
89,female,5101,2004,3782
89,female,5101,2005,4007
89,female,5101,2006,3948
89,female,5101,2007,4526
89,female,5101,2008,4588
89,female,5101,2009,5266
89,female,5101,2010,5393
89,female,5101,2011,5268
89,female,5101,2012,5775
89,female,5101,2013,7217
89,female,5101,2014,7366
89,female,5101,2015,7393
89,female,5101,2016,8065
89,female,5101,2017,9109
89,female,5101,2018,9579
90,female,5101,2000,2166
90,female,5101,2001,2412
90,female,5101,2002,2655
90,female,5101,2003,2739
90,female,5101,2004,2940
90,female,5101,2005,3246
90,female,5101,2006,3451
90,female,5101,2007,3411
90,female,5101,2008,3919
90,female,5101,2009,3984
90,female,5101,2010,4582
90,female,5101,2011,4703
90,female,5101,2012,4605
90,female,5101,2013,5061
90,female,5101,2014,6341
